. Sequence file : [Blattabacteria16S.phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

      	     	          	           	          	           	             	                                      	 0.29746   0.51255   0.18912  -0.99913  

  #483	21   	-7386.12137	Yes        	4        	0.269    	0.000    	 0.29537   0.18941   0.27242   0.24280	-0.95279   0.13959   0.57567   0.23752  
      	     	          	           	          	           	             	                                      	 0.21768  -1.07362   0.09269   0.76324  
      	     	          	           	          	           	             	                                      	 0.62417   0.06445  -0.89585   0.20724  
      	     	          	           	          	           	             	                                      	 0.28894   0.59540   0.23251  -1.11685  

  #484	21   	-7466.49584	Yes        	4        	0.215    	0.000    	 0.26770   0.19595   0.29455   0.24179	-1.10273   0.11982   0.67909   0.30382  
      	     	          	           	          	           	             	                                      	 0.16370  -0.97813   0.08713   0.72731  
      	     	          	           	          	           	             	                                      	 0.61719   0.05796  -0.82861   0.15347  
      	     	          	           	          	           	             	                                      	 0.33638   0.58943   0.18695  -1.11277  

  #485	21   	-8040.48913	Yes        	4        	0.265    	0.000    	 0.28097   0.20097   0.28914   0.22892	-1.08381   0.11320   0.64451   0.32610  
      	     	          	           	          	           	             	                                      	 0.15827  -0.93881   0.11630   0.66425  
      	     	          	           	          	           	             	                                      	 0.62630   0.08083  -0.84068   0.13355  
      	     	          	           	          	           	             	                                      	 0.40025   0.58315   0.16868  -1.15208  

  #486	21   	-7602.20240	Yes        	4        	0.203    	0.000    	 0.30353   0.19405   0.27286   0.22956	-1.00066   0.12913   0.56068   0.31085  
      	     	          	           	          	           	             	                                      	 0.20198  -0.98412   0.08118   0.70095  
      	     	          	           	          	           	             	                                      	 0.62369   0.05773  -0.84451   0.16308  
      	     	          	           	          	           	             	                                      	 0.41102   0.59252   0.19385  -1.19739  

  #487	21   	-7293.87610	Yes        	4        	0.230    	0.000    	 0.27738   0.20786   0.28963   0.22514	-1.03698   0.10967   0.64439   0.28292  
      	     	          	           	          	           	             	                                      	 0.14635  -1.00422   0.07238   0.78549  
